Time,Temperature,Change in Length
197.40049744,197.17524719,20.09323883
198.45028687,198.40986633,20.23510551
199.50021362,199.78376770,20.38242912
200.55003357,200.43676758,20.47791672
201.60012817,201.59196472,20.57613182
202.65103149,202.89126587,20.73982430
203.70086670,203.63201904,20.87623405
204.75102234,204.77397156,20.99081802
205.80096436,205.90000916,21.10813141
206.85078430,206.84234619,21.27455139
207.90063477,207.86753845,21.38640785
208.95059204,208.91403198,21.49280930
210.00053406,209.76522827,21.64013100
211.05027771,211.12680054,21.77108574
212.10118103,212.00257874,21.85020447
213.15003967,213.15893555,22.02208138
214.20097351,214.22944641,22.15030670
215.25085449,215.17585754,22.28944397
216.30038452,216.33554077,22.43404007
217.35026550,217.27137756,22.54043961
218.40032959,218.42851257,22.67684937
219.45115662,219.59039307,22.79961967
220.50025940,220.53065491,23.00423431
221.55036926,221.41606140,23.07516861
222.60073853,222.61982727,23.21976280
223.65040588,223.69764709,23.36435890
224.70040894,224.62216187,23.46802902
225.75003052,225.79991150,23.60444069
226.80010986,226.86819458,23.70811272
227.85038757,227.93803406,23.86907578
228.90045166,228.83241272,24.01639938
229.95019531,229.95591736,24.11188698
231.00012207,230.98498535,24.31104469
232.05120850,232.27804565,24.39016342
233.10118103,233.01814270,24.51838875
234.15002441,234.09519958,24.65752792
235.20088196,235.34704590,24.79666710
236.25032043,236.19210815,24.91397858
237.30104065,237.09829712,25.06402969
238.35078430,238.37036133,25.16224670
239.40048218,239.40592957,25.35594940
240.45014954,240.53820801,25.47599030
241.50013733,241.61830139,25.60967255
242.55105591,242.52412415,25.71607208
243.60093689,243.56408691,25.79791832
244.65005493,244.70037842,25.98343658
245.70002747,245.86357117,26.10893250
246.75108337,246.71296692,26.22897530
247.80041504,247.68603516,26.33810234
248.85102844,248.85556030,26.52089310
249.90084839,250.06076050,26.61365128
250.95088196,250.86914063,26.76097488
252.00065613,251.93247986,26.93830872
253.05064392,252.92167664,27.02015495
254.10054016,254.09234619,27.15656471
255.15031433,255.39614868,27.29297447
256.20056152,256.23800659,27.43757057
257.25015259,257.23779297,27.59580612
258.30017090,258.17904663,27.70766258
259.35037231,259.45709229,27.88499641
260.40036011,260.33169556,27.94228745
261.45031738,261.55038452,28.14144707
262.50009155,262.53933716,28.28058624
263.55096436,263.60485840,28.46610260
264.60034180,264.68170166,28.50975418
265.64999390,265.49389648,28.66526222
266.70040894,266.84848022,28.80167198
267.75106812,267.88595581,28.90807343
268.80053711,268.71566772,29.08267784
269.85037231,269.87454224,29.22454453
270.90002441,271.03717041,29.36368370
271.95062256,271.86859131,29.48645210
273.00027466,273.02008057,29.60922241
274.05090332,273.84442139,29.75927353
275.10025024,275.11444092,29.89568329
276.15075684,276.13220215,30.04027939
277.20062256,277.17880249,30.16304779
278.25115967,278.29055786,30.33219719
279.30041504,279.48016357,30.45496559
280.35110474,280.38781738,30.57227898
281.40081787,281.50808716,30.70868874
282.45050049,282.49664307,30.81236076
283.50039673,283.51101685,30.96513939
284.55087280,284.53240967,31.13701630
285.60079956,285.60455322,31.23796082
286.65100098,286.43496704,31.34981918
287.70062256,287.80065918,31.55715942
288.75030518,288.77429199,31.68538666
289.80096436,289.85333252,31.81088066
290.85052490,290.81481934,31.91455650
291.90039063,291.90359497,32.10280228
292.95001221,292.88632202,32.21738815
294.00064087,293.90008545,32.40562820
295.05035400,294.94680786,32.50384903
296.10058594,296.12652588,32.67299271
297.15075684,297.27764893,32.74938583
298.20062256,298.14086914,32.92671585
299.25061035,299.11618042,33.05767441
300.30075073,300.31594849,33.18862534
301.35104370,301.22143555,33.33594894
302.40081787,302.33825684,33.46689987
303.45062256,303.52859497,33.53510666
304.50048828,304.43847656,33.70152664
305.55044556,305.57116699,33.85158157
306.60107422,306.55697632,34.00981522
307.65081787,307.65856934,34.10257339
308.70050049,308.62753296,34.26899338
309.75009155,309.96127319,34.41359329
310.80114746,310.85610962,34.54181290
311.85067749,311.87582397,34.67822647
312.90039063,312.96319580,34.79008102
313.95031738,314.00637817,34.94013596
315.00024414,314.91491699,35.09836960
316.05047607,316.03222656,35.24023819
317.10031128,317.00463867,35.40392685
318.15026855,317.98864746,35.48031998
319.20022583,319.08239746,35.60854721
320.25027466,320.25238037,35.79133224
321.30017090,321.29766846,35.91683578
322.35012817,322.36300659,36.06961441
323.40002441,323.58074951,36.24694443
324.45108032,324.38583374,36.35879898
325.50085449,325.45236206,36.48157120
326.55062866,326.56649780,36.60434341
327.60040283,327.60247803,36.76803207
328.65008545,328.60888672,36.89080429
329.70089722,329.54296875,37.02721024
330.75082397,330.64788818,37.19909286
331.80062866,331.80026245,37.34640884
332.85040283,332.92797852,37.48827744
333.90054321,334.02755737,37.58376694
334.95031738,334.90634155,37.74473190
336.00100708,335.89730835,37.89477921
337.05078125,336.96612549,38.02028275
338.10040283,338.09573364,38.11849594
339.15023804,339.27832031,38.29037094
340.20025635,340.13775635,38.46224594
341.25097656,341.27249146,38.55773544
342.30056763,342.19937134,38.72415543
343.35021973,343.30987549,38.87421036
344.40008545,344.34951782,39.01607132
345.45104980,345.39181519,39.18522263
346.50015259,346.47619629,39.32981491
347.55087280,347.64218140,39.46349716
348.60040283,348.53811646,39.57808304
349.64999390,349.59786987,39.76087570
350.70004272,350.66030884,39.85090256
351.75094604,351.81515503,39.97912979
352.80072021,352.91723633,40.15646744
353.85058594,353.87808228,40.26559067
354.90042114,354.80670166,40.46747971
355.95022583,355.88226318,40.59297562
357.00033569,356.98254395,40.72120285
358.05020142,358.01937866,40.93400192
359.10009766,358.91152954,41.02676010
360.15011597,360.19906616,41.17681503
361.20019531,361.13195801,41.31595230
362.25036621,362.19506836,41.41962051
363.30020142,363.12933350,41.60241318
364.35015869,364.41577148,41.73609543
365.40097046,365.46496582,41.84249496
366.45007324,366.30923462,42.00345993
367.50054932,367.43777466,42.16987991
368.55093384,368.34024048,42.30083847
369.60009766,369.64535522,42.45361710
370.65081787,370.86950684,42.53545761
371.70095825,371.74578857,42.72916031
372.75100708,372.70101929,42.84647751
373.80075073,373.78344727,42.99925613
374.85052490,374.86264038,43.13020706
375.90029907,375.87789917,43.28571701
376.95028687,376.94863892,43.44941330
378.00036621,378.02664185,43.60491562
379.05029297,378.97274780,43.69767380
380.10000610,379.97021484,43.82317734
381.15084839,381.11911011,43.99232101
382.20022583,382.14285278,44.15056229
383.25106812,383.37496948,44.30334091
384.30093384,384.32415771,44.42610550
385.35055542,385.50836182,44.55433273
386.40014648,386.20852661,44.72620773
387.45108032,387.35897827,44.85716629
388.50079346,388.50946045,45.04813766
389.55065918,389.53918457,45.14908218
390.60049438,390.60968018,45.28821945
391.65057373,391.65835571,45.43008804
392.70040894,392.47299194,45.55831528
393.75054932,393.85470581,45.73837662
394.80017090,394.83773804,45.89661026
395.85107422,395.76773071,46.03302383
396.90084839,396.83016968,46.18852615
397.95071411,398.03067017,46.32766342
399.00042725,399.12362671,46.42315292
400.05041504,400.11633301,46.55138016
401.10064697,401.02856445,46.75326920
402.15069580,402.10464478,46.85693741
403.20046997,403.22671509,47.04791641
404.25042725,404.34539795,47.16249466
405.30044556,405.39068604,47.30436325
406.35037231,406.16461182,47.43532181
407.40036011,407.20352173,47.60174179
408.45028687,408.46630859,47.77907181
409.50109863,409.44818115,47.88274765
410.55096436,410.51858521,47.98914719
411.60076904,411.69186401,48.18830490
412.65081787,412.70706177,48.30834579
413.70056152,413.59677124,48.48567581
414.75112915,414.78131104,48.62754440
415.80044556,415.91397095,48.75304031
416.85098267,416.65591431,48.90581894
417.90066528,418.06390381,49.05587387
418.95019531,419.08862305,49.15136337
420.00073242,420.07211304,49.32596207
421.05026245,421.14721680,49.46783066
422.10092163,421.91836548,49.63425064
423.15042114,423.17263794,49.77611923
424.20016479,424.15686035,49.93435287
425.25097656,425.37622070,50.10077286
426.30087280,426.23995972,50.21263504
427.35058594,427.44622803,50.31084824
428.40057373,428.50564575,50.52092361
429.45046997,429.64627075,50.64914322
430.50115967,430.52352905,50.78828049
431.55032349,431.40194702,50.94652176
432.60031128,432.51873779,51.11566544
433.65005493,433.64947510,51.24116898
434.70089722,434.78051758,51.35029221
435.75042725,435.86315918,51.48397446
436.80108643,436.74771118,51.65312576
437.85067749,437.97094727,51.79226303
438.90081787,438.77563477,51.97505569
439.95068359,439.96994019,52.11419296
441.00054932,440.93432617,52.21240616
442.05010986,442.02624512,52.38428116
443.10101318,443.13961792,52.53160477
444.15106201,444.15576172,52.66256332
445.20098877,445.34167480,52.81807327
446.25073242,446.22073364,52.97903061
447.30068970,447.31942749,53.13727188
448.35076904,448.34652710,53.27367783
449.40063477,449.23431396,53.46465683
450.45046997,450.47857666,53.59833908
451.50048828,451.51690674,53.69109726
452.55014038,452.62414551,53.92844772
453.60012817,453.64523315,54.04303360
454.64999390,454.56045532,54.20126724
455.70092773,455.61456299,54.32403946
456.75064087,456.81524658,54.50410080
457.80062866,457.79653931,54.53956985
458.85040283,458.84188843,54.77692032
459.90112305,459.97149658,54.90514755
460.95034790,461.08279419,55.05247116
462.00030518,462.04501343,55.15341568
463.05047607,463.12289429,55.33074570
464.10043335,464.04336548,55.48352432
465.15029907,465.05236816,55.56537247
466.20043945,466.06787109,55.77271652
467.25045776,467.33581543,55.92004013
468.30004883,468.16378784,56.06736374
469.35067749,469.51229858,56.22832870
470.40005493,470.46002197,56.37837601
471.45111084,471.26937866,56.54752731
472.50106812,472.55902100,56.68666458
473.55072021,473.54141235,56.80125046
474.60028076,474.57290649,56.96221542
475.65103149,475.47830200,57.12318039
476.70114136,476.80749512,57.24048996
477.75112915,477.87414551,57.40418625
478.80105591,478.74694824,57.54877853
479.85113525,479.80590820,57.72338486
480.90087891,480.91735840,57.82432938
481.95028687,481.98873901,57.97437668
483.00021362,482.84252930,58.11351395
484.05105591,483.99896240,58.29903793
485.10089111,485.15939331,58.41907883
486.15045166,486.24026489,58.56640244
487.20104980,487.16506958,58.73009109
488.25064087,488.22686768,58.91288376
489.30007935,489.30975342,59.06566238
490.35089111,490.23278809,59.17479324
491.40063477,491.29943848,59.32484055
492.45068359,492.50836182,59.45579147
493.50070190,493.34982300,59.59766006
494.55072021,494.39028931,59.76135635
495.60073853,495.52493286,59.92777634
496.65084839,496.55206299,60.04236221
497.70074463,497.66384888,60.20332718
498.75112915,498.79571533,60.35337448
499.80056763,499.97332764,60.52798080
500.85018921,500.93505859,60.63711166
501.90084839,501.94656372,60.76806259
502.95040894,503.00659180,60.93448257
504.00000000,503.84646606,61.11181259
505.05065918,505.06408691,61.24003983
506.10107422,506.20660400,61.38736343
507.15039063,507.12756348,61.48830795
508.20004272,508.20028687,61.68474197
509.25088501,509.33407593,61.82387924
510.30032349,510.30355835,61.98211288
511.35104370,511.28829956,62.12125015
512.40087891,512.23590088,62.27676010
513.45086670,513.52355957,62.42681503
514.50061035,514.68420410,62.54412460
515.55084229,515.67309570,62.71599960
516.60089111,516.52929688,62.87424088
517.65100098,517.72979736,63.03247452
518.70001221,518.60906982,63.13068771
519.75024414,519.71124268,63.30529404
520.80017090,520.82025146,63.44988632
521.85095215,521.84436035,63.61358261
522.90014648,522.88000488,63.74726486
523.95092773,523.97808838,63.88912582
525.00054932,524.88635254,64.09375000
526.05041504,526.05053711,64.23288727
527.10015869,527.04272461,64.31745911
528.15118408,528.15966797,64.49206543
529.20092773,529.26574707,64.61483765
530.25067139,530.16894531,64.77033997
531.30096436,531.31048584,64.95313263
532.35083008,532.34948730,65.08681488
533.40063477,533.29888916,65.22595215
534.45062256,534.49224854,65.37327576
535.50115967,535.35473633,65.52605438
536.55096436,536.56420898,65.67337799
537.60070801,537.52764893,65.79887390
538.65063477,538.75817871,65.97893524
539.70104980,539.73455811,66.07987976
540.75091553,540.59667969,66.23812103
541.80078125,541.86437988,66.45637512
542.85070801,542.82562256,66.57641602
543.90075684,543.82824707,66.69645691
544.95111084,545.11590576,66.80012512
546.00103760,545.97460938,67.00201416
547.05059814,547.02502441,67.14115143
548.10052490,548.02301025,67.22573090
549.15039063,549.20025635,67.41124725
550.20007324,550.23791504,67.55857086
551.25000000,551.29388428,67.70316315
552.30096436,552.28796387,67.85867310
553.35009766,553.42816162,68.00599670
554.40081787,554.45257568,68.16696167
555.45013428,555.41552734,68.27881622
556.50091553,556.50463867,68.47251892
557.55010986,557.55609131,68.61984253
558.60058594,558.65844727,68.78626251
559.65057373,559.58093262,68.93358612
560.70098877,560.67242432,69.04544067
561.75061035,561.79986572,69.21731567
562.80072021,562.79876709,69.38101196
563.85095215,563.87176514,69.49559784
564.90106201,564.83941650,69.63745880
565.95098877,566.00817871,69.81206512
567.00085449,566.95391846,69.89118195
568.05084229,567.87512207,70.03850555
569.10083008,569.02642822,70.22675323
570.15075684,570.09576416,70.38499451
571.20013428,571.24719238,70.55959320
572.25067139,572.20605469,70.70146179
573.30065918,573.14489746,70.84605408
574.35009766,574.45910645,70.98246765
575.40081787,575.38177490,71.14616394
576.45080566,576.31042480,71.26074219
577.50073242,577.58801270,71.44080353
578.55072021,578.44952393,71.54447937
579.60058594,579.60583496,71.69452667
580.65032959,580.59399414,71.83639526
581.70019531,581.64056396,71.97553253
582.75030518,582.62976074,72.15559387
583.80010986,583.86340332,72.27837372
584.85083008,584.79064941,72.45024109
585.90081787,585.94500732,72.60301971
586.95062256,586.89862061,72.73670959
588.00048828,587.97283936,72.85947418
589.05047607,588.91870117,73.05862427
590.10028076,590.00024414,73.17048645
591.15008545,591.15179443,73.33691406
592.20025635,592.31103516,73.42966461
593.25042725,593.32843018,73.62609100
594.30035400,594.26452637,73.79251862
595.35040283,595.32556152,73.92893219
596.40026855,596.24676514,74.01078033
597.45031738,597.63433838,74.20175171
598.50012207,598.44586182,74.35998535
599.55017090,599.47235107,74.49639893
600.60021973,600.53967285,74.64098358
601.65008545,601.77716064,74.82378387
602.70007324,602.68652344,74.91927338
603.75012207,603.69342041,75.11570740
604.80010986,604.77551270,75.27939606
605.85003662,605.78173828,75.35578918
606.90075684,606.91394043,75.53583527
607.95104980,608.01818848,75.65316010
609.00054932,608.97619629,75.81957245
610.05078125,609.97821045,75.93688965
611.10058594,611.07141113,76.08694458
612.15026855,612.05883789,76.23426056
613.20031738,613.21838379,76.34885406
614.25042725,614.19415283,76.48799133
615.30023193,615.14025879,76.66805267
616.35046387,616.30938721,76.78263092
617.40026855,617.47644043,76.88903046
618.45098877,618.44628906,77.04999542
619.50061035,619.61511230,77.18367767
620.55078125,620.62829590,77.38284302
621.60015869,621.74176025,77.52744293
622.65032959,622.70239258,77.66384125
623.70037842,623.69219971,77.77570343
624.75030518,624.75378418,77.95030975
625.80041504,625.82147217,78.06761169
626.85003662,626.67742920,78.24494934
627.90014648,627.95092773,78.38408661
628.95019531,628.90802002,78.50140381
630.00103760,629.99182129,78.65145874
631.05078125,631.12969971,78.77694702
632.09997559,632.17712402,78.95702362
633.15081787,633.12384033,79.11251831
634.20068359,634.31823730,79.18891144
635.25054932,635.20733643,79.35806274
636.30004883,636.25006104,79.51629639
637.35113525,637.32586670,79.65544128
638.40093994,638.31201172,79.84913635
639.45074463,639.46875000,79.90915680
640.50048828,640.57556152,80.06465912
641.55010986,641.54443359,80.22835541
642.60095215,642.51770020,80.38386536
643.65002441,643.66491699,80.53938293
644.70074463,644.74365234,80.69488525
645.75030518,645.73596191,80.82855988
646.80047607,646.70050049,80.93496704
647.85083008,647.88690186,81.09865570
648.90063477,648.82000732,81.28144836
649.95050049,649.84814453,81.36056519
651.00030518,651.00219727,81.51879883
652.05023193,651.88226318,81.65521240
653.10089111,653.10192871,81.78070831
654.15087891,654.26446533,81.95804596
655.20080566,655.20263672,82.11900330
656.25073242,656.32464600,82.24722290
657.30047607,657.32403564,82.37545776
658.35058594,658.28326416,82.53369141
659.40045166,659.46679688,82.69738770
660.45013428,660.55035400,82.82015991
661.50036621,661.48303223,82.90473175
662.55017090,662.55700684,83.06568909
663.60021973,663.60699463,83.26485443
664.65002441,664.72332764,83.40671539
665.70086670,665.79547119,83.51584625
666.75067139,666.76397705,83.65771484
667.80065918,667.73699951,83.80776215
668.85021973,668.93078613,83.97692108
669.90063477,669.89233398,84.10787201
670.95001221,671.01702881,84.25518799
672.00085449,672.01745605,84.37796021
673.05041504,673.15502930,84.53073883
674.10003662,674.06109619,84.68351746
675.15081787,675.12542725,84.81173706
676.20037842,676.22406006,84.97816467
677.25000000,677.19952393,85.12821198
678.30059814,678.24432373,85.28099060
679.35028076,679.16876221,85.42013550
680.40057373,680.14526367,85.49106598
681.45025635,681.33612061,85.65476227
682.50073242,682.43444824,85.77206421
683.55029297,683.50897217,85.87028503
684.60089111,684.61340332,86.06671143
685.65051270,685.62145996,86.21677399
686.70037842,686.76983643,86.34772491
687.75048828,687.62255859,86.50050354
688.80041504,688.91674805,86.64509583
689.85052490,689.88940430,86.81152344
690.90032959,690.88360596,86.89064026
691.95019531,691.91473389,87.10343170
693.00109863,693.10516357,87.18801117
694.05078125,694.09893799,87.33533478
695.10040283,695.29620361,87.49085236
696.15002441,696.02844238,87.62452698
697.20025635,697.18835449,87.78002930
698.25030518,698.20343018,87.90007019
699.30096436,699.27142334,88.04740143
700.35113525,700.35345459,88.17562103
701.40093994,701.30163574,88.29566193
702.45068359,702.44042969,88.45117950
703.50067139,703.54504395,88.60668182
704.55059814,704.58905029,88.74035645
705.60034180,705.53851318,88.88495636
706.65032959,706.69720459,88.99954224
707.70037842,707.74285889,89.11958313
708.75018311,708.73510742,89.30509949
709.80029297,709.74133301,89.43059540
710.84997559,710.78430176,89.59702301
711.90045166,711.75903320,89.70887756
712.95098877,713.00811768,89.83710480
714.00097656,713.93664551,89.98715210
715.05072021,715.05932617,90.10719299
716.10046387,716.09088135,90.19722748
717.15032959,717.07098389,90.33090210
718.20013428,718.24255371,90.52188110
719.25097656,719.26922607,90.65283203
720.30096436,720.29766846,90.79469299
721.35058594,721.24975586,90.93383789
722.40057373,722.36437988,91.08661652
723.45037842,723.39953613,91.19848633
724.50067139,724.59442139,91.35943604
725.55047607,725.49169922,91.45220184
726.60021973,726.52124023,91.58860779
727.65002441,727.70648193,91.71138763
728.70001221,728.70855713,91.84233093
729.75103760,729.66369629,91.99238586
730.80078125,730.81744385,92.14788818
731.85034180,731.90795898,92.26247406
732.90112305,732.96118164,92.41798401
733.95056152,733.87719727,92.55167389
735.00012207,734.99078369,92.66352081
736.05102539,736.01458740,92.79447937
737.10064697,737.06701660,92.91724396
738.15032959,738.16894531,93.04547119
739.20117188,739.06036377,93.18188477
740.25097656,740.25927734,93.29372406
741.30102539,741.42260742,93.39740753
742.35070801,742.36523438,93.53108978
743.40069580,743.40783691,93.57474518
744.45074463,744.46636963,93.71660614
745.50091553,745.42089844,93.97851563
746.55084229,746.46160889,94.15583801
747.60064697,747.49926758,94.43412781
748.65057373,748.66906738,94.60600281
749.70037842,749.60021973,94.76151276
750.75042725,750.72308350,94.90338135
751.80059814,751.69134521,95.07525635
752.85083008,752.83032227,95.22257996
753.90051270,754.06286621,95.35626984
754.95111084,754.89422607,95.46811676
756.00073242,755.91693115,95.65091705
757.05059814,757.06658936,95.83369446
758.10009766,758.10888672,95.95373535
759.15014648,759.20501709,96.07649994
760.20031738,760.18737793,96.22928619
761.25012207,761.44592285,96.40662384
762.30096436,762.22033691,96.46664429
763.35113525,763.33013916,96.69035339
764.40087891,764.32037354,96.80220795
765.45074463,765.44561768,96.96043396
766.50067139,766.48663330,97.10777283
767.55047607,767.54730225,97.20051575
768.60021973,768.66613770,97.43242645
769.65081787,769.62219238,97.53063965
770.70037842,770.64459229,97.74071503
771.75103760,771.64166260,97.87439728
772.80072021,772.87750244,97.98625946
773.85003662,773.83489990,98.13357544
774.90039063,774.85223389,98.28363037
775.95117188,775.95294189,98.49642944
777.00054932,776.94403076,98.58645630
778.05035400,778.12335205,98.77743530
779.10003662,779.11492920,98.93293762
780.15063477,780.12188721,99.12937164
781.20098877,781.15643311,99.24941254
782.25048828,782.26531982,99.43219757
783.30096436,783.33807373,99.57679749
784.35046387,784.34533691,99.73230743
785.40008545,785.30676270,99.87418365
786.45007324,786.46752930,100.02422333
787.50000000,787.60241699,100.23156738
788.55004883,788.51708984,100.29977417
789.60107422,789.56054688,100.44436646
790.65081787,790.59521484,100.63806915
791.70037842,791.75115967,100.82086182
792.75030518,792.83740234,100.93544006
793.80084229,793.82647705,101.11824036
794.85003662,794.87066650,101.29556274
795.90057373,795.85894775,101.44561768
796.95013428,797.07348633,101.58747101
798.00006104,798.04681396,101.74571991
799.05023193,799.07275391,101.93123627
800.10113525,800.11346436,102.08946228
801.15093994,801.26391602,102.26135254
802.20104980,802.27972412,102.45232391
803.25079346,803.21447754,102.57781982
804.30059814,804.16394043,102.71423340
805.35058594,805.38397217,102.88883972
806.40032959,806.38085938,103.05799103
807.45117188,807.44030762,103.20803833
808.50085449,808.51586914,103.37718964
809.55065918,809.49670410,103.50813293
810.60009766,810.67761230,103.70457458
811.65063477,811.60839844,103.89281464
812.70019531,812.62420654,103.98558044
813.75097656,813.73522949,104.17109680
814.80078125,814.83917236,104.33750153
815.85046387,815.83361816,104.46846771
816.90014648,816.87603760,104.64035034
817.95117188,817.97229004,104.84496307
819.00006104,818.92218018,104.99501038
820.05029297,819.99804688,105.16687775
821.10034180,821.14685059,105.31421661
822.15020752,822.11828613,105.42879486
823.20086670,823.22412109,105.62523651
